id;name;country;start_date
4713;Frogmind;246;
4714;Ostrich Banditos;;
4715;epiphany games;36;
4716;Immanitas Entertainment;;
4717;Evolutionary Games;;
4718;Rogue Factor;124;
4719;American Sammy;;
4720;Hassey Enterprises, Inc;;
4721;Virtual Image Productions;;
4722;Strata;;
4723;Pagan Games;;
4724;Charybdis;826;820368000
4725;Alternative Software;826;504835200
4726;Merge Games;826;1262304000
4727;GAME Studios;;
4728;Interactive Binary Illusions;;
4729;Renegade Software;;
4730;Nexus Game Studios;;
4731;dark7god;;
4732;Lunar Software;826;1315612800
4733;Old School Games;;
4734;Pawl Mogila;;
4735;David Williamson;;
4736;Browny Application;;
4737;Stolen Couch Games;;
4738;Rake in Grass;203;
4739;Reverie World Studios, INC;;
4740;Hanako Games;;
4741;Forever Entertainment S. A.;;
4742;The Binary Mill;;
4743;Kyle Pulver;;
4744;Nemoria Entertainment;;
4745;JoyMasher;76;
4746;K-D Lab;;
4747;Robotality;276;
4748;Wonderstruck Games;826;
4749;SiCh Studio;;
4750;Free Fall Associates;840;378604800
4751;Soviet Games;;
4752;Arkadium;;
4753;Beatshapers;804;
4754;NinjaBee;840;
4755;Winter Wolves;;
4756;Area 52 Games;;
4757;Secret Base;702;
4758;Third Wave Games;;
4759;Swing Swing Submarine;250;
4760;Cherry Pop Games;;
4761;Paul Marrable;;
4762;30.06 Studios Ltd.;;
4763;hypercane Studios;;
4764;Curious Panda Games;;
4765;YFYX Games;;
4766;Tragnarion Studios;;
4767;Bitbox S.L.;;
4768;10th Art Studio;380;1367366400
4769;17-BIT;840;1277856000
4770;Vivid Games;616;
4771;Studio Evil;380;
4772;OhNoo Studio;616;
4774;Chainsawesome Games;124;1443657600
4775;Spiderling Studios;;
4776;Steam;;
4777;SkyGoblin;752;1135987200
4778;Minicore Studios;;
4779;Panzer Gaming Studios;;
4780;Exor Studios;616;1185926400
4781;Lume Inc;;
4782;O'Donnell/Salvatori Music;;
4783;PVR;;
4784;Matte World Digital;;
4785;Studio 7;;
4786;Fuse Music and Design;;
4787;North by Northwest Productions;;
4788;LudiMedia;250;788832000
4789;Alternative Games;246;
4790;Plan 1;;
4791;inkle;;
4792;Sirvo;;
4793;Sandswept Studios;;
4794;Eurocom Entertainment Software;;
4795;Trainwreck Studios;;
4796;Studio MDHR;840;
4797;Kpow Audio;;
4798;Sýrland;;
4799;The Dallas Winds;;
4800;Reference Recordings;;
4801;Sculpin QA;;
4802;Texas Film Commission;;
4803;Climax Entertainment;;
4804;Skunk Studios, LLC.;;
4805;Condor, Inc.;840;757296000
4806;Apollo Software;;
4807;Shorebound Studios;;
4808;Pixeldiet Entertainment;752;
4809;The Game Kitchen;724;1262217600
4810;Amersoft;;
4811;Turbo Pixel Studios;;
4812;Åkesoft;;
4813;Rival Games;246;
4814;DIngo Games;;
4815;Cygnus Studios;;
4816;BlitWise Productions;;
4817;Bulletproof Software;;
4818;Blitzfront Game Studio;246;1072828800
4819;Tremor Entertainment;;
4820;Cougar Interactive;;
4821;Unreal Software;;
4822;Arcadia Systems;;
4823;cinemax, s.r.o.;203;
4824;Defiant Development;36;1293753600
4825;Artematica;;
4826;Braingame;;
4827;Mountain King Studios, Inc.;840;662774400
4828;Parallax Studio;;
4829;JJsoft;;
4830;Titus France;;
4831;Titus Interactive;250;
4832;Digitalscape;;
4833;Sanda Hearthland Ranch;;
4834;Sickhead Games;840;
4835;MonoGame;;1262217600
4836;Urachan;;
4837;Koyachan;;
4838;Silk Road N;;
4839;Junchan;;
4840;Chariey Hide;;
4841;Road Zapper;;
4842;Katsuyan;;
4843;Okkun Medaka;;
4844;Blackbox Studio;;
4845;Hiroaki;;
4846;God Tail;;
4847;Art Frame;;
4848;sound of snow;;
4849;Oddone Audio GbR;;
4850;Animatrik;;
4851;FX Squared;;
4852;L'Oreille Extreme;;
4853;Technoprops;;
4854;Chicago Record Company;;
4855;Headroom Digital;;
4856;La Majeure;;
4857;Soundworks;;
4858;Syndicate Sound;;
4859;The Warehouse Studio;;
4860;Burrows Boland Casting;;
4861;Castaway Production Inc.;;
4862;RDC Casting;;
4863;Reel Medical Inc.;;
4864;Vert Catering;;
4865;Café Neon;;
4866;Laurelwood Productions;;
4867;Tres Sonido;;
4868;Parc Safari, Hemmingford;;
4869;Associates Casting Inc.;;
4870;Casting NB;;
4871;Hubbard Casting;;
4872;Six Foot;;
4873;Puppetwork;;
4874;Savalas Studios;;
4875;Budapest Scoring Symphony Orchestra;;
4876;Budapest Cantate Choir;;
4877;DDM;;
4878;HFX Films;;
4879;QSound;;
4880;Rhubarb;;
4881;Prima Games UK;;
4882;Immersion Corp.;;
4883;Drunken Monkey Coffee Bar;;
4884;Dewolfe Music;;
4885;Sakata SAS;;
4886;First Star Software;840;
4887;Wicked Software;;
4888;Brainzoo;;
4889;Simon James Music;;
4892;Oryx Design Lab;;
4893;2DEngine;;
4895;Supermassive Games;826;1230681600
4897;Sony Computer Entertainment - duplicate;;
4929;IDEA Games;;
4930;Spiderling Games;;
4931;MindBlocks Studio, LLC;;
4933;Mindfield Games;246;
4934;Deco Digital;;1380499200
4935;Bevel Studios;826;1351728000
4936;EuroVideo Medien;;
4937;Vicon;;
4938;Engine Room Games;826;
4939;Mobility Art;;
4940;Square Enix Europe;826;1257897600
4941;Eidos US;;
4942;Square Enix Deutschland;;
4943;Square Enix France;;
4944;Wildstorm Productions;;
4945;Savant Productions;;
4946;Salami Studios;;
4947;C.I.T.I.;;
4948;Merak;;
4949;Tecnison;;
4950;Blackbird Music;;
4951;White House Productions;;
4952;Université de Sherbrooke;;
4953;Studio Piano Forte;;
4954;Studio Karisma;;
4955;TriplePoint;;
4956;Ceim Thwacke!;;
4957;The Shiflett Studio;;
4958;Viewpoint Datalabs;;
4959;BUF Company;;
4960;Kinkos;;
4961;Audio Ecstasy;;
4962;Café Roma;;
4963;Benvenuti;;
4964;Entreé Express;;
4965;Open Air;;
4966;Sparks Exhibits;;
4967;RDA International;;
4968;Victor Studio;;
4969;Appo Sound Project;;
4970;Gey's AX;;
4971;Imagine Inc.;;
4972;Blue One Music;;
4973;EEN Inc.;;
4974;Creative Lab. Tokyo Universitiy of Technology;;
4975;Smashing Studios;;
4976;Steel Penny Games;;
4977;Winds Co Ltd;;
4978;R.I.S. Co, Ltd;;
4979;RIT'S Co;;
4980;Sonic Co. Ltd;;
4981;Sega Enterprises;;
4982;Gamegraf x;;
4983;Janimation Studios;;
4984;Van Caberte Art Studio;;
4985;Critical Mass Interactive;;
4986;Dallas Audio Post;;
4987;Audiogodz;;
4988;Cartens & Cahoon LLP;;
4989;R&R Nomad Publishing;;
4990;Third Side Music Inc;;
4991;Sabateur Musique;;
4992;Big Solutions Group;;
4993;Hanshaw Ink & Image;;
4994;ArtCraft Entertainment;;
4995;Brave Wave Productions;;
4996;Humble Bundle;;
4997;Watermelon Co.;;
4998;Heart Machine;840;
4999;Ackk Studios;840;
5000;Fuzzy Wuzzy Games;;
5001;Prismatic Games;;
5002;Onipunks;;
5003;Cantrip Games;;
5004;Giant Enemy Labs;;
5005;Suncreature Studio;;
5006;Camoflaj;;
5007;Crowsmack;;
5008;EA Melbourne;;
5009;Mindwalk Studios;;
5010;CEET;;
5011;Consell Pannonia;;
5012;Team Fifty Seven;;
5013;VMC India;;
5014;EA Mastering Lab;;
5015;EAC Game Lab;;
5016;EARS Game Lab;;
5017;EA Desktop Support;;
5018;EAC Motion Capture Services;;
5019;Hammer Creative Advertising;;
5020;Image Comics;;
5021;Starz Media;;
5022;Film Roman;;
5023;The Art Machine;;
5024;BANDAI NAMCO Holdings Inc.;392;1127952000
5025;OSome Studio;250;
5026;Numantian Games;724;1388448000
5027;Lino Slahuschek;;
5028;The Danish Arts Foundation;;
5029;Nordic Game Program;;
5030;Aptocore;;
5031;Box2D;;
5032;Cat Science Park;;
5033;Copenhagen Game Collective;;
5034;Digital Eel;840;
5036;Planet Interactive;;
5037;Can Explode;;
5038;NVYVE Studios;124;
5039;Enter Skies;;
5040;tinyBuild;840;1325289600
5041;Imagexcel;;
5042;Infini Entertainment Technology;;
5043;OutSide Directors Company;;
5044;Project Whitecard Studios Inc.;;
5045;ovos;;
5046;Evilized Productions;;
5047;Crunching Koalas;616;
5048;Curve Digital;826;
5049;BITBOX Ltd.;;
5050;Neckbolt;;
5051;On A roll studios;;
5052;Moon Studios;40;1293753600
5053;QCF Design;;
5054;Niantic Labs;840;
5055;Tale of Tales;56;
5056;AJTilley.com;;
5057;Pacific Century CyberWorks;;
5058;ReadySoft;;
5060;Tetragon;;
5061;GAGA Communications;;
5062;Incentive Software;;
5063;Aim at Entertainment;;
5064;Jeff Tunnell Productions;;
5065;Colossal Pictures;;
5066;Vise;;
5067;Tindalos Interactive;250;
5068;Angry Mob Games;;
5069;Roseportal Games;;
5070;Action Forms Ltd.;804;820368000
5071;Beamdog;124;
5072;Grynsoft;;
5073;Ripcord Games;;
5074;Big Grub;;
5075;MicroMouse;;
5076;Soft Enterprises;;
5077;Data Becker;;
5078;BMS Modern Games Handelsagentur GmbH;276;820368000
5079;Pastagames;250;978220800
5080;Haggard Games;;
5081;Digital Tome;;
5082;Lab Zero Games;840;
5083;Reverge Labs;;
5084;Paul O'Brian;;
5085;Plain Vanilla Games;352;
5086;Vladimir Romanyuk;;
5087;Offworld Industries;124;1427328000
5088;Carlsen Games;;
5089;Arkedo Studio;250;
5090;Deep Shadows;804;
5091;Mousechief;;
5092;Adam Cadre;;
5093;Expansive Worlds;752;
5094;Emote Games;;
5095;Team Gigglesquid;;
5096;Diviad;;
5097;SEK GmbH;276;
5098;Innonics;;
5099;Koboldgames;756;
5101;Antagonist;578;
5102;Chivalry Software;;
5103;DoubleDutch Games;;
5104;Michael Denio;;
5105;Color Dreams;;
5106;Rabid Viper Productions;;
5107;Infinity Plus 2;;
5108;Silicon Ice Development;124;911174400
5109;Alcatoic;;
5110;ALTAR Games;;
5111;Size Five Games;826;
5112;Over The Moon;124;1388448000
5113;Eclipse Games;;
5116;Schine;276;
5117;Hodder & Stoughton;;
5118;Noumenon Games;752;
5119;Supra Games UG;;
5120;Acid Nerve;826;
5121;Sanctuary Woods;;
5123;Hammer-Labs;276;
5124;Sanctuary Woods, Inc.;;
5125;Ozark Softscape;;
5127;Virtrium;;
5128;Mindscape Group - duplicate;;
5129;Hyper Hippo Productions;124;1356912000
5130;Yoostar Entertainment Group;;
5131;CipSoft;276;
5132;Titanic Entertainment;;
5133;800 North and Digital Ranch;;
5134;Koalabeast;;
5136;Refract Studios;840;
5137;Taiko Team;;
5138;Arcane Kids;;
5139;Three Rings Design;840;1009756800
5140;HappySoft;;
5141;Kowloon Kurosawa;;
5142;Playful;840;
5143;Robotronic Games;840;
5144;Brilliant Skies Ltd.;;
5145;AMPLITUDE Studios;250;1325289600
5147;Walaber;;
5148;BBC Worldwide Digital Entertainment;;
5149;Niels Bauer Games;276;
5150;Highcliffe Media Publishing;;
5151;Blind Mind Studios;;
5152;Bithell Games;826;
5153;Zeppelin Studio;40;1388448000
5154;Zachtronics;840;1419984000
5155;Hellforge Entertainment;276;
5156;Fallstreak Studio;840;
5157;HuniePot;;
5158;TreeMenGames;;
5159;Game Crafters;;
5160;Kingsisle;;
5161;KranX Productions;;
5162;Polestar;;
5163;iQue;;
5164;KnapNok Games;208;
5165;Nifflas' Games;752;
5166;SGI N64 Project Staff;;
5167;Westwood Online;;
5168;Chris McFarland;;
5169;Armor Games;840;1104451200
5170;Emotional Robots;;
5171;Neostream;;
5172;Spike Chunsoft, Inc.;840;1512086400
5173;Keysine Audio;;
5174;Bad Management LLP;;
5175;Player Research;;
5176;Sold Out Sales & Marketing;826;
5177;The Trailerfarm;;
5178;The Foundry;;
5179;Fuero Games;;
5180;Dancing Dragon Games;;
5181;XGen Studios;124;
5182;SpikySnail;376;
5184;The Working Parts;752;
5185;Four Leaf Studios;;
5186;increpare;826;
5187;07th Expansion;392;
5188;MangaGamer;392;1199145600
5189;Saffran Prod;;
5190;Seams;;
5191;Kaga Create;;
5192;Subsoap;;
5193;Puppy Games;826;1041292800
5194;EightyEightGames;826;
5195;BOOTDISK REVOLUTION;124;1230249600
5196;Dylan Fitterer;;
5197;Octopi;;
5198;Desert Owl Games;;
5199;SleepTeam;;
5200;Zima Software;203;820368000
5201;DOS Studios;578;
5202;Seepia Games;246;1326412800
5203;Kraken Emire - duplicate;;
5204;Slak Games;;
5205;Tekneo;;
5206;Little Green Men Games;191;1135987200
5208;MoaCube;616;
5209;MoaCube;;
5210;Triple.B.Titles;840;
5211;Ynnis Interactive;250;
5212;Campo Santo;840;
5213;Panic;840;883526400
5214;The Molasses Flood;840;
5215;Rail Slave Games;;
5216;Meyer / Glass Interactive;;
5217;Samurai Punk;36;1356998400
5218;Kingsoft;;
5219;Kingsoft;;
5220;Smilegate;;
5221;PyroTechnix;;
5222;D3Publisher;;
5223;Kirin Entertainment;;
5224;Deckpoint Studio;;
5225;Pyro Mobile;724;
5226;ZeptoLab;826;
5227;Brain Bug;;
5228;Humble Hearts;;
5229;Zynga;840;1175385600
5230;Marc Graye Voice Over Recording Studios;;
5231;Morris Creative Services;;
5232;North Hollywood Sound;;
5233;NYAV Post;;
5234;Presence Studios;;
5235;The Block House;;
5236;The Voice Experts;;
5237;Synthesis Milan;;
5238;Periscope Studio;;
5239;Synthesis Madrid;;
5240;Krysalide;;
5241;3Point Studios;;
5242;Voodoo Highway;;
5243;The Sound Department;;
5244;Magic Lamp Studios;;
5245;Stidges;;
5246;Budapest Art Orchestra;;
5247;East Connection Music Recording;;
5248;Dark Horse Comics;;
5249;Hidden Gems Games;;
5250;Aegon Games;;
5251;InsGames;;
5252;BulkyPix;;
5253;Streko Graphics;;
5254;ClockStone Studios;40;1216944000
5255;Remar Games;752;
5256;Key17 Games;;
5257;Digerati Distribution;840;1370044800
5259;Halycon Media;;
5260;llamasoft;;
5261;Elecom;;
5262;DigitalDNA Games LLC;;
5263;Silden;616;
5264;The Indie Forge;;
5265;Cobra Mobile;826;
5266;Steve Jarman;;
5267;Colossal Games;826;
5268;Spotkin;840;
5269;Nerdook Productions;458;
5270;Manic Game Studios;;
5271;Ludochip;;
5272;Nicolas Pierre-Loti-Viaud;;
5273;Zenith Blue;;
5274;Grundislav Games;276;
5275;Edge Case Games Ltd.;;
5276;Decaying Logic;;
5277;North of Earth;;
5278;Darkling Room;826;
5279;GrendelGames;528;
5280;Stout Games;;
5281;.dat;;
5282;StephenAllen;;
5283;Microids;250;
5284;The Sleeping Machine;752;
5285;Cube Roots;;
5286;Plastic Reality Technologies;;
5287;SpinTop Games;;
5288;Double Zero One Zero;752;1375315200
5289;IndiePub;;
5290;Subatomic Studios LLC;;
5291;Sakevisual;;
5292;KCEO;;
5293;Pwnee Studios;;
5294;Die Gute Fabrik;208;
5296;Power Up Audio;;
5297;Eruption Entertainment;;
5298;3D People;;
5299;BSK Games;;
5300;Zomboko Entertainment;;
5301;Seibu Kaihatsu Inc.;;
5302;The Metrotainment - duplicate;;
5303;Miniboss;;
5304;Moonshot Games;;
5305;Enitvare;;
5306;Digital Tentacle;;
5307;Alda Games;203;
5308;Screwy Lightbulb;;
5309;Subaltern Games;;
5310;Subaltern Games;;
5311;Gray Design Associates;;
5312;Sparpweed Games;;
5313;Great War Team;;
5314;Invictus Games Ltd;;
5315;Vision Software;;
5316;VSK Games;;
5317;Abbey Games;528;1332115200
5318;Wanako Studios Ltd.;152;1041292800
5319;Sierra Online;840;1167523200
5320;Omniconnection;;
5321;Megadev;;
5322;Galapagos RPG;392;1366588800
5323;artoncode;360;
5324;Experience Inc.;392;1175385600
5325;Sekai Project;840;1367798400
5326;Camouflaj;840;
5327;Dark Enery Digital - duplicate;;
5328;Depth Analysis Motionscan;;
5329;Oil Factory Inc.;;
5330;MoAnima Holdings Limited;;
5331;GOATi Outsourcing;;
5332;TUI Studios;;
5333;Schiff Audino Casting;;
5334;Rage Technology Group;840;
5335;Metropolis Studios London;;
5336;Owlspace Studio London;;
5337;Tetsuro Naito Group;;
5338;Six Degrees Music;;
5339;Convoy Games;528;
5340;Kinesoft;;
5341;Eikichi Kawaaki;;
5342;electrolyte;;
5343;UFO Interactive Games;;
5344;Soft-World International Corporation;;
5345;Nihon System Inc;;
5346;HAMSTER Corporation;392;942278400
5347;Crytivo Games;840;
5348;Elliptic Games;;
5349;Elliptic Games;;
5350;The Metrotainment Network;;
5351;XDev Studios Europe;;
5352;Clever Beans;826;
5353;Infogrames Studios;;
5354;Flow Combine;;
5355;YUKE’S Co., Ltd. - duplicate;;
5356;Beavis Soft;;
5357;Digital Reality;;
5358;Lucky Frame;;
5359;Teotl Studios;752;
5360;Lazy 8 Studios;840;
5361;NG:DEV.TEAM;;
5362;Ankama;250;
5363;Duranik;;
5364;RedSpotGames;276;
5365;LudoCraft Ltd.;246;
5367;Infinite Dreams sp. z o.o;;
5368;Infinite Dreams sp. z o.o;;
5369;Playtonic;826;
5370;Panache Digital Games;124;
5371;Steffen Gerlach;;
5372;MythoLogic Interactive;752;
5373;Adia Entertainment;;
5374;Jobin;;
5375;Sunchos Software;;
5376;Tose Software - duplicate;;
5377;Mix Inc.;;
5378;NTT PC Communications;;
5379;Speed;;
5380;Umigame Jimusho Corporation;;
5381;INICIO Localization;;
5382;The Most Games;;
5383;RoundTable Studio;;
5384;DPN Santos;;
5385;Future Press;;
5386;Tamtam;;
5387;G-Style;;
5388;Chime Corporation;;
5389;Anaheim Entertainment;;
5390;Studio Grammy Pair;;
5391;CO-RUN;;
5392;Sound Prestiege;;
5393;X-Over-Records;;
5394;Water Orion;;
5395;T-Project;;
5396;Nirai-Kanai;;
5397;Connect Wizard;;
5398;The Green Kingdom;;
5399;Prey Growl;;
5400;Perturbator;;
5401;Magna;;
5402;Vestron Vulture;;
5403;Magic Sword;;
5404;Scattle;;
5405;Mioioin;;
5406;Life Companions;;
5407;Iamthekidyouknowwhatimean;;
5408;Cinimod;;
5409;Lippi Sound;;
5410;Dudmood;;
5411;Mega Drive;;
5412;El Tigr3;;
5413;Light Club;;
5414;Old Future Fox Gang;;
5415;Modulogeek;;
5416;Nounverber;;
5417;Mitch Murder;;
5418;El Huervo;;
5419;Chromacle;;
5420;Riddarna;;
5421;Sjellos;;
5422;The Castanets;;
5423;Studio Yotta;;
5424;Dayjob Studios;;
5425;The Poppenkast;;
5426;Studio Pierre Marchand;;
5427;Cæur de al lumière;;
5428;Studios Planet;;
5429;Le Lab Mastering;;
5430;Cirque Du Solei Media;;
5431;Alice Studio;;
5432;Synthesis Brazil;;
5433;Studio SoundValley;;
5434;KBA Creative;;
5435;Pacific Ocean Post;;
5436;Margarita Mix Santa Monica;;
5437;Melbourne Symphony Orchestra;;
5438;Pyramid Studios;;
5439;Mission Studio;;
5440;Fangamer;;
5441;Forward Printing;;
5442;iam8bit;;
5443;Forty Seven Communications;;
5444;Airborn Studios;;
5445;Wabi Sabi Sound Inc;;
5446;Lionbridge Game Services;;
5447;Honeyslug;826;
5448;Nyamyam;826;
5449;Disruptive Games;840;
5450;Barnyard Intelligence Games;;
5451;Crystal Labs;;
5452;Phosphor Games;;
5453;Nether Productions, LLC;;
5454;Phosphor Games;;
5456;Behold Studios;76;
5457;Kyy Games;246;
5458;Adam Foster;;
5459;Cowardly Creations;;
5460;Auric Vision;;
5461;Game Refuge Inc;;
5462;Finji;840;1419984000
5463;Bug Byte;;
5464;California Dreams;;
5466;Digic;;
5467;Video Hawks;;
5468;Central Casting;;
5469;Source Sound;;
5470;Feng Zhu Design;;
5471;Tippett Studios;;
5472;Oakley Inc.;;
5473;NJLive;;
5474;Agora Games;840;
5476;NXA Studios;;
5477;Passion Republic;;
5478;Single 0;;
5479;Relative Reality;;
5480;Southern Metal Choppers;;
5481;Fat Lucky's;;
5482;Thomason Performance;;
5483;Legacy Effects;;
5484;Moontower VFX;;
5485;Stuck On On;;
5486;Performance Truck;;
5487;Spiderwood Studios;;
5488;Texas Kitchen Divas;;
5489;Ciao Chow Catering;;
5490;OBFUSC;;
5491;Ghostly International;;
5492;Rolito;;
5493;Interlink;;
5494;Enkoline;;
5495;Nagareboshi;;
5496;Words of Magic;;
5497;Kaarbo Design;;
5498;The People's Republic of Animation;;
5499;Winking;;
5500;Game First International;;
5501;NetEase Games;156;1009756800
5502;JF Spanish Translation & Localization Solutions;;
5503;AK'LA KARA Production;;
5504;Atomic Sound Studio;;
5505;Centauro Comunicaciones;;
5506;DNA Diseño en Audio;;
5507;Spring Media Studio;;
5508;Som de Vera Cruz Estúdios Cinematográficos;;
5509;Mighty Vertex;;
5510;Bootstrapper Studios;;
5511;Catalyst Game Labs;;
5512;Kickstarter.com;;
5513;Icons by Lorc;;
5514;Annosoft LLC;;
5515;RAD Software;;
5516;Side Effects Software;;
5517;Welcome to 1979 Studios;;
5518;Innovative Leisure;;
5519;At The End Studios;;
5520;Basement Records;;
5521;Cutting Edge Music Services;;
5522;Zip Global;;
5523;Goblin;;
5524;Sound Racer;;
5525;Paon Corporation;;
5526;Rideon;840;986083200
5527;Rainbow Train;;
5528;Signal Studios;;
5529;Terrible Toybox;840;
5531;Blue Mammoth Games;840;1262217600
5532;Xaviant Games;;
5533;A&F Software;;
5534;SRD;;
5535;GarLu Productions;;
5536;Blitz Agency;;
5537;Onesite;;
5538;Volta;;
5539;Scratch Image;;
5540;Heavy Duty;;
5541;Zoe Quinn;;
5542;Matt Makes Games;124;
5543;Star Command LLC;;
5544;Square Product Development Division 4;;
5545;Daydream Software;;
5546;Engyne Creations;;
5547;Lion Game Lion;191;
5548;SNT Games;;
5549;SNTGames;;
5550;Sugarcut;;
5551;Cabin House Studio;;
5552;Resonate Studios;;
5553;Alliance Studio;;
5554;Pixeltamer.net;;
5555;Looking 4 Larry;;
5556;Dan Klores Communications;;
5557;World Wrestling Entertainment;;
5558;MILAJ Corporation;;
5559;Spice Inc.;;
5560;Axiom Designs;;
5561;Marigul Management;;
5562;CR.64MC;;
5563;Slovak National Symphony Orchestra;;
5564;Lucnica Chorus;;
5565;One Voice Productions;;
5566;Livada Productions;;
5567;Alexandra Audio;;
5568;Masreya Media;;
5569;Fast Productions Film;;
5570;Up Records;;
5571;I.S. Productions;;
5572;CM Dubbing Factory;;
5573;Square Sound;;
5574;Square Visual Works;;
5575;Dentsu;;
5576;Vacances;;
5577;Spice;;
5578;Squartz;;
5579;Cerny Games;;
5580;Universal Sound;;
5581;Production EN;;
5582;Yuhoudou;;
5583;anime-R;;
5584;St. Mark;;
5585;Daume;;
5586;Tatsunoko Production;;
5587;Ingres;;
5588;Studio Gimlet;;
5589;Snow Light;;
5590;Studio Takuranke;;
5591;Sunrise;;
5592;Studio L;;
5593;Xenron;;
5594;Taikan Animation Studio;;
5595;FAI Intemational;;
5596;Studio Easter;;
5597;KES;;
5598;Q-TEC;;
5599;K2 Co. Ltd.;;
5600;Fukufuku;;
5601;Ridastar;;
5602;Wedge Holdings;;
5603;Zex Co. Ltd.;;
5604;Shanghai Birds Entertainment;;
5605;Tang Digital Information;;
5606;CBC Radio-Canada;;
5607;CNN Image Source;;
5608;Icon Creative Studio;;
5609;Madison Ave. Casting & Service;;
5610;Millie Tom Casting;;
5611;Prologue;;
5612;Screen Industrie Research and Trainging Centre;;
5613;Shutterstock;;
5614;Urban Post Production;;
5615;Wanted! Post-Production;;
5616;Wolf & Crow;;
5617;XYZ RBG;;
5618;Partnertrans;;
5619;Uisce Massmedia;;
5620;Intragames;;
5621;Team Echelon;;
5622;Hit Detection;;
5623;Blind;;
5624;Forge Studios;;
5625;Centroid;;
5626;Herold Studios;;
5627;ARU Chicago;;
5628;American Agency;;
5629;Just Voices;;
5630;Reaching4Stars;;
5631;Stewart Talent;;
5632;Crytek Sofia;;
5633;Crytek Seoul;;
5634;Crytek Shanghai;;
5635;Ursula Haas Makeup School;;
5636;Bogenschuetzen Frankurt;;
5637;Cakewalk;;
5638;Triumph Motorcycles;;
5639;Doc Martins;;
5640;Avalon;;
5641;3DFX;;
5642;Viacom Consumer Products;;
5643;Screen Themes;;
5644;Digital Island;;
5645;RedWest C;;
5646;Jungle Studios;;
5647;Station X Studio;;
5648;Bright Pictures;;
5649;Virtual World Entertainment;;
5650;Ben Kitay Studios;;
5651;Mix Magic;;
5652;25th Edition;;
5653;SDL International;;
5654;Project Synthesis;;
5655;The Effects Network;;
5656;ADL Services;;
5657;Eldorado High School ROTC;;
5658;Hahn's World of Surplus;;
5659;Buzzy's Recording;;
5660;Junco MultiMedia;;
5661;TL Goh;;
5662;AT&T;;
5663;Dacom;;
5664;Exodus;;
5665;Telia;;
5666;Soo Hoo Design;;
5667;Studio City;;
5668;Kenyon Wells;;
5669;Square Enix Publishing;;
5670;Square Enix America;;
5671;"Square Enix Japan ""EXTREME EDGES"" Team";;
5672;Sid Lee;;
5673;Urstadt.Swan;;
5674;Original Force 3D;;
5675;Yumekobo;;
5676;Logic Artists;208;1325289600
5677;America Video Entertainment;;
5678;ALICE IN DISSONANCE;;
5680;Blackmill Games;528;1420070400
5681;Twin Ring Motegi;;
5682;Sound and More;;
5683;Studio PRL SP;;
5684;Synthesis Pacific;;
5685;Comgad;;
5686;Most Games;;
5687;DLM International;;
5688;Loc&More;;
5689;Grafit Studio;;
5690;Hydra;;
5691;Juice;;
5692;The New Black;;
5693;Human Ark;;
5694;Enjet Media;;
5695;UDock.eu Creatve Studio;;
5696;D3T Limited;826;1310428800
5697;Advanto;;
5698;Take One D.O.O.;;
5699;Fascinate;;
5700;Orphic Media;;
5701;Off Base Productions;;
5702;VideoGameConsulting;;
5703;Full Sail User Experience Center;;
5704;Blueberry Interactive;;
5705;EA Origin;;
5706;Cenega Czech;203;
5707;Edlee Entertainment;;
5708;Bilkom Bilişim Hizmetleri;;
5709;Bandai Namco Games Korea;;
5710;ComputerLand;;
5711;SC Best Distribution;;
5712;NC Games & Entertainment;;
5713;Megarom Interactive;;
5714;EpicSoft;;
5715;LS2 Pluto General Trading;;
5716;Origami Unfolded Consultancies;;
5717;Super Mario Club;;
5718;Mickey's Company;;
5719;Wave Master Recording Studio;;
5720;Graphic Takora;;
5721;Webtone;;
5722;D.A.A.C. Corporation;;
5723;Bihou;;
5724;Exmachina;;
5725;Menfond;;
5726;Tommy & Co;;
5727;Sony PCL;;
5728;Image Studio 109;;
5729;NHK Promotion;;
5730;Wakakoma Pro;;
5731;Skywalker Sound;;
5732;DNA Multimedia Audio;;
5733;Dreamtime Interactive;;
5734;Solidsoft;;
5735;T-Trouble;;
5736;Talk Over;;
5737;Kanagawa Philharmony Orchestra;;
5738;Jay Film;;
5739;One World;;
5740;Digital Design Studio;;
5741;Think;;
5742;81 Entertainment;;
5743;Xtreme Studios;;
5744;Northwest Boy Choir;;
5745;Smithsonian Institution;;
5746;National Air and Space Museum;;
5747;College Park;;
5748;Stunt Grunts;;
5749;The Texas Military Historiacl Society;;
5750;Studio Wildcard;840;1419984000
5751;atelier773;;
5752;Nyu Media;;1325289600
5753;Ludometrics;;
5754;Davidson & Associates;;
5755;BluSky Sotware;;
5756;Chuck Benton;;
5757;Hipster Whale;36;
5758;Discreet;;
5759;Digital Outpost;;
5760;Gumas Advertising;;
5761;Eldoren Consulting;;
5762;Studio Roshambeav;;
5763;The Magic Planter;;
5764;San Mar Studios;;
5765;Omega Cinema Props;;
5766;MusicWorks;;
5767;Sound Chamber;;
5768;KSM Future Sound;;
5769;Ubisoft Europe;;
5770;Stembridge Gun Rental;;
5771;Riptide Music;;
5772;Joe Down Studio;;
5773;Deresuke;;
5774;Buyuu;;
5775;Buku Production;;
5776;Cox;;
5777;Studio Cockpit;;
5778;Orthogonal Games;840;
5779;Sierra Attractions;;
5780;Aces Studio;;
5781;Ongakukan;;
5782;Actainment;;
5783;Days of Wonder;250;
