id;name;aggregated_rating;first_release_date
77489;The Walking Dead: The Telltale Series Collection;;1514678400
77493;Utawarerumono: Prelude to the Fallen;;1524700800
77505;World Neverland 2: Pluto Kyouwakoku Monogatari;;946598400
77529;Etherborn;60.0;1563408000
77535;Basingstoke;;1524787200
77536;Brief Battles;70.0;1557187200
77538;Royal Revolt 2;;1393459200
77550;Death Coming;;1509926400
77552;Nikita: The Mystery of the Hidden Treasure;;1212105600
77558;CardLife;;1539043200
77569;OPUS: Rocket of Whispers;;1505347200
77595;The Shadows That Run Alongside Our Car;;1471564800
77631;Harry Potter: Hogwarts Mystery;32.5;1524614400
77634;Der Langrisser;;804470400
77654;Ultimate Fishing Simulator;80.0;1535587200
77657;Destination Primus Vita;;1534377600
77659;Kizuna Kirameku Koi Iroha;;1514678400
77664;ACORN Tactics;;1512604800
77667;Christmas Night Archery;;1512604800
77672;Papa's Burgeria;;1335398400
77691;Mercenaries Saga 2;;1293753600
77720;Re:Stage! Prism Step;;1501459200
77734;Miracle Merchant;;1501632000
77750;Gloom;;1492041600
77766;Fullmetal Alchemist: Daughter of the Dusk;;1260403200
77767;Ace Mathician;;1342051200
77768;HQ Trivia;;1503705600
77772;Battleminer;;1416441600
77773;Swap Fire;;1471392000
77776;Knives Out;;1510617600
77788;3D Ultra Mini Golf;;1166572800
77797;Exalegiuse;;886636800
77800;Blok Drop Chaos;;1513209600
77803;Maze;;1420675200
77814;The Forbidden Arts;;1565136000
77845;Soukou Kihei Votoms: Uoodo-Kummen Hen;;891475200
77855;ScubaVenture The Search For Pirate's Treasure;;757296000
77860;Touhou Rhythm Carnival Scarlet;;1335830400
77907;Game & Watch Gallery 3;66.0;1411603200
77931;Chinese Paladin: Sword and Fairy 6;;1436313600
77956;Guns of Boom;;1494892800
77957;Xenon Valkyrie+;70.0;1519171200
77958;Shin Megami Tensei: Devil Children - Black/Red Book;;974419200
77971;Xin Xianjian Qixia Zhuan;;978307200
77978;Tom Clancy's Ghost Recon;;1289865600
78002;Game & Watch Collection;;1154044800
78004;Disney's Atlantis: The Lost Empire - Trial by Fire;;990144000
78016;Ronde;;878169600
78040;Airport Tycoon 2;;1046217600
78044;Deer Hunt Challenge;;946598400
78045;Schlag den Star;;1506643200
78048;Xianjian Kezhan;;978307200
78049;Firestarter;;1078444800
78057;Cabela's Grand Slam Hunting: North American 29;;978220800
78059;OF MICE AND SAND -REVISED-;67.5;1513814400
78060;One;;880848000
78061;Future War: Reborn;;1513728000
78063;M.A.S.S. Builder;;1568332800
78087;Aa! Megami-sama;;881884800
78088;Captain Tsubasa;;1161216000
78100;Rock Band;;1262217600
78107;Blaze Union: Story to Reach the Future;;1274918400
78111;The Princess Guide;55.0;1520467200
78114;The Legend of Heroes: Trails of Cold Steel II: Kai;;1524700800
78115;The Legend of Heroes: Trails of Cold Steel IV;;1538006400
78126;Gloom;;1546214400
78127;ACA NEOGEO REAL BOUT FATAL FURY SPECIAL;;1513209600
78128;Fallen Legion: Rise to Glory;;1527552000
78129;Fallen Legion: Rise to Glory - Exemplary Edition;;1546214400
78130;Mega Man II;;1380067200
78138;Kiki Trick;;1356912000
78142;SpiritSphere DX;;1530489600
78143;Jump Force;;1513036800
78144;Enigma;;891475200
78149;Adventure Time: Pirates Of The Enchiridion;52.6666666666667;1531785600
78150;Word Crush;;1513555200
78151;Addoku;;1513555200
78152;Afterparty;74.8571428571429;1572307200
78153;Burnout Paradise Remastered;83.6666666666667;1521158400
78154;Kerbal Space Program: Enhanced Edition;75.0;1516060800
78155;Mount Your Friends 3D: A Hard Man is Good to Climb;;1519344000
78157;Angelique Tenku no Requiem;;891475200
78158;Angelique étoile Prologue;;1047513600
78159;Battery Jam;65.0;1526515200
78160;Mom Hid My Game!;65.0;1513814400
78161;Sengoku Basara: Sanada Yukimura-den;;1472083200
78162;Ef: A Fairy Tale of the Two;;1166745600
78163;Yu-Gi-Oh! Duel Monsters 5 Expert 1;;994291200
78165;Yu-Gi-Oh! Online: Duel Evolution;;1167609600
78166;Yu-Gi-Oh! Online 3: Duel Accelerator;;1261094400
78167;Yu-Gi-Oh! GX Tag Force;;1158192000
78168;Alt-G: A Lateral Thinking Game;;1513382400
78173;Rayman Arena;;1007078400
78189;Adventure at the Chateau d'Or;;999302400
78193;Test Drive;;1041292800
78203;Anime Freak FX Vol. 5;;872812800
78208;Narcissu Side 2nd;;1180051200
78210;Dark Messiah of Might and Magic: Elements;;1202774400
78225;Soldam;;1488499200
78227;POOL;;1519084800
78239;Pac-Man: Adventures in Time;;972950400
78258;Saban's Mighty Morphin Power Rangers: Mega Battle;;1484611200
78278;Bloody Roar: Primal Fury;;1016409600
78285;Digimon World Dusk;;1175126400
78288;LEGO Creator: Harry Potter and the Chamber of Secrets;;1039478400
78310;Another Bible;;794275200
78334;Hasbro Family Fun Pack;;1445299200
78335;Power Play Pool;;1183075200
78338;Kung Fu Dragon;;1311206400
78341;Mystery Dungeon: Shiren the Wanderer;;1166054400
78368;Verdict Guilty;;1465776000
78370;Ve stínu havrana;;946598400
78373;Biorhythm;;1292544000
78380;Mob Enforcer;;1086134400
78386;Bubble Witch 3 Saga;;1484092800
78387;Bubble Shooter! Tournaments;;1391472000
78409;101 Shark Pets;;1278288000
78414;E.T.: No More Mr. Nice Alien;;859680000
78423;Paper Wars: Cannon Fodder!;;1323302400
78427;Dragon Knight 5;;1499904000
78429;Rock Band Reloaded;;1293753600
78434;Border Break: Sega Network Robot Wars;;1252454400
78446;The Price is Right;;1270771200
78448;The Legend of Sword and Fairy 2;;1043539200
78458;Half-Minute Hero: Super Mega Neo Climax;;1309305600
78459;Divinity II: Developer's Cut;;1351468800
78465;The Legend of Sword and Fairy 4;;1185926400
78466;The Legend of Sword and Fairy 3 Prequel;;1098921600
78467;The Legend of Sword and Fairy 5 Prequel;;1358121600
78468;Ai Shimai: Futari no Kajitsu;;780883200
78469;Ai Shimai Tsubomi... Yogoshite Kudasai;;1080259200
78470;Ai Shimai: Docchi ni Suruno!!;;1161907200
78471;Ai Shimai IV: Kuyashikute Kimochi Yokatta Nante Ienai;;1396137600
78472;Akiba's Trip 2+A;;1485993600
78473;Akogare Girls Collection: Suteki ni Nurse Days;;1249430400
78474;Akogare Girls Collection: Lovely Youchien;;1258588800
78475;Akogare Girls Collection: Mister Donut DS;;1291766400
78476;Akogare Girls Collection: Ohanaya-San Monogatari;;1309305600
78477;Akogare Girls Collection: Pika Pika Nurse Monogatari;;1312416000
78478;Alia's Carnival!;;1395964800
78479;Meritous;;1230681600
78485;Run8 Train Simulator;;1483056000
78486;London Control;;1451520000
78488;Hackme Game 2;;1512086400
78489;My Hero Academia: Clash! Heroes Battle;;1461801600
78491;Onmyou Taisenki: Byakko Enbu;;1112227200
78492;Onmyou Taisenki: Hasha no In;;1119484800
78493;Oyako Donburi;;961027200
78494;Oyako Donburi 2: Akira no Baai;;997488000
78495;Oyako Donburi 3: Ore ga Aitsu de Aitsu ga Ore de;;1057881600
78496;Otome wa Boku ni Koishiteru Portable;;1272499200
78497;Catherine: Full Body;84.0;1550102400
78506;Labyrinth;;1133395200
78511;Forza Motorsport 8;;1609372800
78514;Shadowrun;;825033600
78535;Rolly Rolly;;1513296000
78536;Beholder 2;89.6666666666667;1540166400
78537;Easy Joe World;;1482105600
78538;Freeman: Guerrilla Warfare;;1517443200
78540;Medusa and Man;;1554422400
78541;Extreme Demolition;;1366329600
78543;Fez Pocket Edition;;1513123200
78544;College BBALL Coach;;1481155200
78547;The Council;69.5384615384615;1520899200
78548;Percy the Penguin Saves Christmas;;1513555200
78550;Bad North;66.5;1534723200
78551;Snake VR;;1512950400
78552;Zenquarium;;1512518400
78553;Dash Quest Heroes;;1513209600
78565;Don't Pee in the Tub;;1513900800
78575;Densha de GO! Professional;;944697600
78590;Disney Sports Football;;1039305600
78593;Breakneck;;915062400
78599;Home Alone;;757296000
78610;Hooked on Bass Fishing;;1386201600
78616;Absolute: Blazing Infinity;;1175126400
78622;Genma Onimusha;;1012176000
78625;Samurai Shodown V Special;;1082592000
78627;Jungle Monk;;1514073600
78628;Wheels0;;1513987200
78629;Monster Hunter Tri Classic Controller Pro Pack;;1293753600
78630;Monster Hunter Tri Special Pack;;1293753600
78631;Monster Hunter Tri Limited Edition;;1293753600
78633;Monster Hunter Portable 3rd HD Ver;;1314230400
78658;StairJump;;1513987200
78662;Syobon Action;;1196467200
78665;Langrisser V: The End of Legend;;898128000
78668;Legacy of Discord - Furious Wings;;1478563200
78677;Disney's Bonkers;;780969600
78682;Tank-O-Box;;1104451200
78683;Battle Rage: The Robot Wars;;1235433600
78684;Ragdoll Masters;;1142985600
78695;Club Penguin: Elite Penguin Force;;1227571200
78718;Disney Fairies: Tinker Bell;;1225152000
78738;The Legend of Xanadu II;;804470400
78741;Aqua Moto Racing 3D;;1372291200
78744;Winning Post 4;;937612800
78754;Scribblenauts Showdown;76.0;1520294400
78772;Animal Crossing Clock;;1238544000
78773;Animal Crossing Calculator;;1235520000
78777;LEGO Land;;957139200
78810;Hexic;;1386374400
78818;Top Eleven;;1293753600
78864;The Oregon Trail;;1261958400
78869;Giana Sisters: Twisted Dreams - Owltimate Edition;76.5;1546214400
78885;Spore Origins;;1220572800
78900;Airport Tycoon;;956620800
78904;Tiny Tanks;;1554940800
78909;G-Nome;;857088000
78918;Hit It!;;1513555200
78951;Cookie Run: OvenBreak;;1477440000
79012;PictureBook Games: Pop-Up Pursuit;;1238025600
79036;Astro;;1380153600
79044;Geometry Dash World;;1482278400
79057;Cube Creator X;;1573603200
79076;Abenteuer Europa;;788832000
79083;The King of Fighters: Sky Stage;;1262304000
79124;Kono Subarashii Sekai ni Shukufuku wo! Fukkatsu no Beldia;;1490313600
79129;Monster Hunter Diary: Poka Poka Felyne Village;;1282780800
79130;Void Excursion;;1514246400
79133;Tales of Hongyuan;;1504137600
79135;PriMemory;;1496793600
79137;Resident Evil 6: Archives;;1349136000
79138;TrailBlazer;;1326240000
79139;5 Days a Stranger;;1072828800
79141;Dead Dozen;;1546214400
79142;Ambition of the Slimes;;1413244800
79143;1213: Episode 2;;1139788800
79144;Speed Limit: Stage 2;;1546214400
79145;Season Match 4;;1514505600
79151;Antipole;;1311206400
79167;Love, Election and Chocolate;;1290124800
79169;Idol Death Game TV;;1476921600
79172;Spin the Bottle: Bumpie's Party;;1375920000
79175;Platoon;;1036454400
79183;Rop;;1426032000
79186;1500DS Spirits Vol. 6: Trump;;1195689600
79219;Paper-io;;1478217600
79220;Hatsune Miku: Project Diva Dreamy Theater Extend;;1347494400
79228;Fish Tank;;1319068800
79244;SOUND VOLTEX IV HEAVENLY HAVEN;;1482278400
79247;3D Pinball: Space Cadet;;815097600
79249;Small Town Terrors: Pilgrim's Hook;;1365897600
79260;Art Academy: First Semester;;1252886400
79267;deeeep.io;;1478649600
79275;Goosebumps Night of Scares;;1458086400
79280;Turtle Tale;;1400716800
79292;Macross 30: Voices across the Galaxy;;1362009600
79296;Dragon Quest Monsters: Joker 3 Professional;;1486598400
79298;Naruto Shippuden: Ultimate Ninja Blazing;;1468454400
79318;Ack-Ack Attack!;;820368000
79322;House of 1000 Doors: Family Secrets;;1324598400
79328;Pinball FX2;;1356912000
79331;Shin Hayarigami;;1407369600
79341;Super Robot Wars W;;1172707200
79369;Mushihime-sama Futari Black Label;;1167523200
79370;Abi;;1514678400
79392;Mobile Legends: Bang bang;;1478908800
79408;The White Chamber;;1112227200
79451;9:05;;946857600
79455;Crusaders of Light;;1487548800
79459;Blastoff!;;982368000
79482;Sakura Taisen GB;;964742400
79499;Adventure Quest;;1027209600
79500;Pepsi Man;;946598400
79506;Epic Baseball;;757296000
79538;Crystal Monsters;;1280102400
79546;1500DS Spirits Vol. 5: Hanafuda;;1186617600
79563;WarHeads SE;;1009756800
79566;Z Buster;;1480464000
79573;Sports Party;;1215734400
79597;Lunicus;;757296000
79654;Pole's Big Adventure;;1233619200
79669;Robotron 64;;884044800
79670;Block Factory;;1335398400
79681;A Small Robot Story;;1513728000
79687;Warhawk;;815961600
79691;Natsuiro Kokoro Log;;1464307200
79693;Scooby-Doo! & Looney Tunes: Cartoon Universe Adventure;;1406160000
79704;Konami Arcade Classics;;915062400
79707;DDRMAX Dance Dance Revolution;;1021507200
79718;Disney Princess;;1049068800
79726;Shin Megami Tensei if...;;783302400
79727;Shin Megami Tensei: Devil Survivor 2: Record Breaker;;1430784000
79730;NEVES Plus;;1243296000
79735;Anime Freak FX Vol. 2;;819590400
79740;Winx Club: Alfea Butterflix Adventures;;1440374400
79749;Soul Brother;;1303344000
79766;Angry Birds Friends;;1329091200
79770;Egg vs. Chicken;;1167523200
79774;There;;1335916800
79789;Word Searcher;;1254700800
79796;The Kingdom of Loathing;;1044835200
79798;PICROSS e8;;1513814400
79799;Battleminerz;;1513814400
79800;The Legend of Dark Witch 3 Wisdom and Lunacy;74.0;1513814400
79801;Atomic Adam: Episode 1;;1514592000
79804;Magic and Mayhem;;912988800
79805;Pleurghburg: Dark Ages;;1005350400
79806;Neera: Dark Secrets;;1514592000
79808;Jackass: The Game DS;;1199750400
79809;Castle Story;;1352246400
79811;X2;;872121600
79812;Cel Damage HD;;1457654400
79820;Batman & Robin;;901843200
79824;Old School RuneScape;77.0;1361491200
79830;Fobos;;1072828800
79839;2 Games in 1: Sonic Pinball Party + Sonic Battle;;1131667200
79866;Flips: The Folk of the Faraway Tree;;1275609600
79868;Paint by DS;;1203033600
79873;Christmas Wonderland;;1323302400
79874;5 in 1 Mahjong;;1300060800
79878;Fishie Fishie;;1270425600
79880;System Flaw Recruit;;1271376000
79881;Music on: Electric Guitar;;1290384000
79882;Music on: Acoustic Guitar;;1283731200
79885;The Lost Mind of Dr. Brain;;820368000
79894;Girls' Fashion Shoot;;1384387200
79912;Tiki Towers;;1229904000
79917;Synaesthete;;1191196800
79920;Chee-Chai Alien;;983232000
79925;Worlds of Magic: Planar Conquest;;1490313600
79931;The Journeyman Project: Turbo!;;788832000
79942;MapleStory DS;;1271289600
79959;1500DS Spirits Vol. 7: Chess;;1240012800
79984;Myth III: The Wolf Age;;1004659200
79993;Pixel Gun 3D;;1367452800
79994;Night Call;60.0;1563321600
79995;Sable;;1577750400
79996;Pocket City;70.0;1532995200
79997;Platform Golf;;1514937600
79999;Lamplight City;80.0;1536710400
80000;Squash Pipes;;1514678400
80001;Frog Souls;;1512950400
80003;Moorhuhn Knights & Castles;;1515369600
80004;Keen Commander World;;1511740800
80005;Ninja Village Wars 2;;1514937600
80006;Felix the Reaper;78.0;1571270400
80008;Focus Shot Archery Master;;1514764800
80009;STARBO;;1515110400
80010;Xeno Crisis;69.0;1572307200
80012;OK K.O.! Let's Play Heroes;67.5;1516665600
80021;Die Höhlenwelt Saga: Der Leuchtende Kristall;;788832000
80028;QuickPick Farmer;;1278288000
80030;GO Series: 10 Second Run;;1272412800
80031;My Pet Shop;;1262217600
80047;Astro Fury;;1158278400
80052;Castle Doombad;;1389225600
80085;Despicable Me: The Game: Minion Mayhem;;1278374400
80120;Naruto: Ninja Masters;;1340755200
80134;Spectral Force 2;;908409600
80138;BanG Dream! Girls Band Party!;;1489622400
80143;Sakura Taisen 3: Pari wa Moete iru ka?;;985219200
80151;Phoenix Wright: Ace Attorney Trilogy HD;;1369872000
80153;CityVille;;1291248000
80154;Spotto!;;1259107200
80155;Crash Bandicoot Nitro Kart 3D;;1212969600
80174;Mario's Super Picross;;811036800
80175;Mixed Messages;;1239580800
80181;Spore Creature Keeper;;1257206400
80185;SEGA Mega Drive & Genesis Classics;;1275350400
80196;PlayStation Home;;1228953600
80202;What's Cooking? Jamie Oliver;;1224547200
80207;Akatsuki Blitzkampf;;1177891200
80213;Pokémon Play It!;;949363200
80215;Puffins: Let's Race!;;1280102400
80227;Cytus Lambda;;1372204800
80236;Giana Sisters DS;;1238716800
80238;Monster Super League;;1470441600
80281;Zoo Resort 3D;;1305763200
80283;Elemental Masters;;1268006400
80287;Rock Band: Track Pack - Volume 2;;1230681600
80298;Flipper;;1266796800
80332;Sven Co-op;;916704000
80333;Act It Out! A Game of Charades;;1475712000
80348;MapleStory 2;100.0;1436227200
80360;Burrito Bison: Launcha Libre;;1349308800
80361;Sky Ball;;1515110400
80362;Under the Garden;;1277683200
80368;Bomberman 64;;1008806400
80383;Ultima VII, Part Two: The Silver Seed;;757296000
80406;Brunswick Pro Bowling;;1317081600
80409;Cabela's Big Game Hunter 6;;1030406400
80410;Dawn of Discovery;;1245715200
80414;Iron Man 2;;1272585600
80416;We Sing;;1480550400
80436;Sonic the Hedgehog;;1371081600
80443;Polda 6;;1417737600
80446;Spider-Man 2;;1100563200
80450;Super Robot Wars OG: Original Generations;;1182988800
80451;Battle Royale Trainer;;1546214400
80452;Pac-Man Collection;;1402444800
80454;Shin Megami Tensei: Devil Summoner: Soul Hackers;;1366070400
80457;Espgaluda II Black Label;;1293753600
80468;NieR RepliCant;;1271894400
80488;Ballistic;;1388448000
80504;Star Ocean: Second Evolution;;1232323200
80507;Digimon World Re:Digitize Decode;;1372291200
80512;Abyss;;1345680000
80520;I Spy;;986688000
80529;Hades;;820368000
80539;Super Bomberman 4;;830476800
80540;Forced: Eternal Arenas;;1483142400
80555;Duty Calls;;1296604800
80559;twofold inc.;;1453939200
80560;Mighty Milky Way;;1304899200
80561;Mighty Switch Force!;;1324512000
80568;The King of Fighters '94 Re-bout;;1104192000
80573;Break In;;1210291200
80583;HB Arcade Cards;;1248652800
80591;The Gate of Firmament;;1456358400
80594;GunZ The Duel;;1076716800
80596;Dragon Quest Monsters: Terry no Wonderland 3D;;1338422400
80618;Mystery Dungeon: Shiren the Wanderer 3 Portable;;1264636800
80619;Shiren the Wanderer 5 Plus;;1433376000
80621;Trace Memory;;1119571200
80632;Call of Duty: Infinite Warfare - Jackal Assault;;1460332800
80638;LEGO Alpha Team;;978220800
80651;Family Tennis;72.0;1248739200
80652;Furry Legends;;1279497600
80659;Dumb Ways to Die;;1367884800
80679;LONPOS;;1206403200
80682;Ys I & II: Complete;;993686400
80689;Make-Up and Style;;1309996800
80710;The Legend of Dark Witch 2;84.0;1451520000
80730;Knightfall: Death and Taxes;;1325289600
80731;Picross e7;;1461715200
80737;Starlink;;1366070400
80743;Solitaire;;1259280000
80745;Killer Clowns;;1540425600
80769;My Little Pony: Pinkie Pie's Party;;1222041600
80771;Fat City;;1434585600
80782;The LEGO Batman Movie Game;;1389830400
80808;Last Chance Supermarket;;1387065600
80809;Crusoe had it easy;;1437004800
80813;Pop'n TwinBee;;1399420800
80818;ÜberSoldier II;;1196985600
80820;Perspective;;1355270400
80821;The Mummy;;974419200
80832;Dinosaur King;;1220572800
80851;NBA Playgrounds: Enhanced Edition;;1515024000
80852;WWE Smackdown! vs. Raw;;1099353600
80853;Metro 2033 Redux;;1409011200
80855;Quote Codes;;1516233600
80860;Steel Empire;;1395187200
80862;Capcom Generations 4: Blazing Guns;;910828800
80868;Devilman;;955584000
80873;Light A Way;;1517961600
80877;Final Fantasy XV: Royal Edition;73.0;1551830400
80878;Photographs;80.0;1546214400
80879;The Mercury Man;;1526774400
80880;DeadEye VR;;1511827200
80881;Skies of Fury DX;76.0;1493596800
80882;Unlikely Heroes;;1515542400
80883;Nemesis Realms;;1516579200
80884;primals.io;;1514764800
80885;Astalon: Tears Of The Earth;;1577750400
80886;Royal Tumble;;1515542400
80894;Super Monkey Ball;;1000425600
80895;EARTHLOCK;;1520467200
80898;FYD;;1515715200
80908;Aqua TV;;1479254400
80915;Alma;;1541030400
80916;Omensight;78.75;1526342400
80917;Hitori;;1515456000
80920;Harts;;1515110400
80925;Swords and Sandals V Redux;;1515456000
80926;Royal Casino: Video Poker;;1515542400
80927;Last Encounter;;1530316800
80944;The Raven Remastered;65.0;1520899200
80952;Slayaway Camp: Butcher's Cut;73.0;1508630400
80958;黑月 - Black Moon;;1533081600
80959;Paradox Wrench;;1516060800
80960;Nantucket;80.0;1516233600
80961;Total War: Three Kingdoms;81.6;1558569600
80962;John Lazarus: Episode 1 - Dead Man's Origin;;1522454400
80963;Plox Neon;;1513641600
80965;The Coma - light and darkness battleground;;1504137600
80966;WARZONE;;1508112000
80967;K'NOSSOS;;1577750400
80968;Beyond the Wall;;1508716800
80972;BigDay;;1538438400
80985;Deployment;;1523318400
81009;Mhakna Gramura and Fairy Bell;;1518998400
81016;Just Jump;;1520985600
81036;12 Labours of Hercules VII: Fleecing the Fleece;;1515715200
81046;玄龙棋/MysteriesDragonChess;;1504569600
81054;Mad Crown;;1538352000
81056;Electronauts;;1533600000
81086;Rainswept;65.0;1548979200
81092;A Raven Monologue;;1515715200
81113;Fruit Attacks VR;;1516924800
81128;PUSS!;;1533168000
81132;Last Berserker: Endless War;;1505865600
81134;Smash Bash Crash;;1514678400
81140;Cubians: Rescue Princess;;1514678400
81141;Post Scriptum;60.0;1533772800
81143;The World Ends With You: Final Remix;72.2857142857143;1538006400
81144;Xeno Crisis;;1546214400
81145;Mario Tennis Aces;78.4;1529625600
81146;SNK Heroines ~Tag Team Frenzy~;61.5;1536192000
81147;Hyrule Warriors: Definitive Edition;74.75;1521676800
81164;Baobabs Mausoleum Ep. 2 1313 Barnabas Dead End Drive;;1519257600
81173;Marie's Room;;1523577600
81177;Pockey;;1512259200
81183;Never Give Up;;1565654400
81188;昔:Yesterday;;1503792000
81197;Super Mario Advance;85.0;985132800
81198;Tropical Escape;;1518652800
81200;G.I. joe: Special Ops;;1342742400
81203;N++ Ultimate Edition;;1492732800
81204;Gauntlet;;1230681600
81205;Assassin's Creed: Rogue Remastered;67.5;1521504000
81207;Outpost Zero;50.0;1531353600
81214;Microshaft Winblows 98;;883958400
81218;Border Break;;1533168000
81220;TT Isle of Man;50.0;1520294400
81225;In Death;;1538438400
81226;Pirates of the Caribbean Online;;1199059200
81230;TheNightfall;;1515715200
81246;Domiverse;;1520380800
81247;Candleman: The Complete Journey;70.0;1517356800
81256;Dakar 18;;1537833600
81259;Faerie Solitaire Remastered;;1513900800
81261;Chat Showdown - A twitch streamer's game!;;1515715200
81272;Detective Pikachu;68.875;1521763200
81275;Unforeseen Incidents;82.5;1527033600
81286;Ninja Commando;;1214265600
81289;Monster Hunter: World - Collector's Edition;;1516924800
81338;The Repossessor;;998697600
81339;Nightwatch;;999734400
81347;Are You Smarter Than a 5th Grader?;;1441238400
81348;LiEat: The Lie-Eating Dragon & the Azure Dreameater;;1402444800
81350;Yume Nikki: Dream Diary;65.0;1519344000
81351;ATOMIK: RunGunJumpGun;65.0;1518048000
81352;Re-Legion;45.0;1548892800
81353;Hools: Football Club Territory;;1419984000
81354;Monster Hunter: World - Digital Deluxe Edition;;1516924800
81355;Monster Hunter: World - Steelbook Edition;;1516924800
81371;Warlords;55.5;1349740800
81391;Dead Rising mobile;;1293753600
81393;Hexters;;1513382400
81411;Dokapon! Ikari no Tetsuken;;910224000
81419;新流星搜劍錄;;1513814400
81425;Journey to the Center of the Earth: Gold Edition;;1072742400
81426;Journey to the Center of the Earth;;1214784000
81436;Vortex;;788832000
81441;Dragon Warrior Monsters 2;;984096000
81443;Algo Bot;70.0;1518480000
81444;Magic: The Gathering - Duels of the Planeswalkers;;1245196800
81447;Schlag den Raab – Das 2. Spiel;;1318982400
81467;J.R.R. Tolkien's Lord of the Rings: Volume One;;780969600
81473;Kenka Bancho 4: Ichinen Sensou;;1267056000
81480;Astérix & Obélix XXL 2: Mission: Las Vegum;;1151625600
81484;Sled Storm;;902793600
81495;Carcassonne;;1275609600
81496;Home Sweet Home;65.0;1224806400
81497;Game & Watch Gallery 4;;1035504000
81503;Paparazzi;;1423699200
81508;Snake 2;;1461196800
81513;Samurai Shodown! 2;;925430400
81524;Texas Hold'em;;1167523200
81532;Guardian of the Gears;;1493942400
81533;Jelly Blocks;;1515801600
81534;Xuanyuan Jian 4: Hei Long Wu xi Yun Fei Yang;;1028505600
81538;Catz;;1164844800
81545;Voyager;;1514678400
81546;The Real Ghostbusters;;757296000
81548;Wacky Races;;961977600
81551;The Apprentice;;757382400
81555;STAR SAGA ONE - RISE OF THE DOMINATORS;;1516233600
81557;Alchemist;;1483142400
81565;Fur Fighters: Viggo's Revenge;;991526400
81576;SNK Heroines ~Tag Team Frenzy~ Diamond Dream Edition;;1536192000
81578;Virtual Villagers: Erschaffe dein Paradies!;;1250812800
81582;Blocky Racing;;1516233600
81604;Ganbare! Super Strikers;;1532563200
81626;Rise of Liberty;;1559174400
81634;Warparty;70.0;1553731200
81636;Trinity;;1535673600
81657;Jump to the circle;;1546214400
81661;Stratený v Európe;;1149033600
81664;Shui Hu Feng Yun Zhuan;;946598400
81672;Tanks Meet Zombies;;1518566400
81675;Snail Trek: Chapter 3 - Lettuce Be;;1515024000
81676;akda;;1514332800
81680;Mr. Prepper;;1577750400
81686;Zombie Derby 2;;1474502400
81688;Riddlord: The Consequence;;1512000000
81692;The Door of Ice;;1514678400
81705;Shadow of Loot Box;;1517270400
81724;Change;;1514332800
81732;Kenshō;;1505606400
81750;Snares of Ruin;;1515715200
81754;Agent X: Equation Rider;;1515024000
81756;Dolphins-Cyborgs and open space;;1514505600
81788;Witchball;;1514851200
81810;风暴岛;;1543622400
81814;Bad Dream: Fever;;1542240000
81841;Infinos Gaiden;;1516320000
81846;Amazing Trivia;;1516838400
81871;Chuck Rock;;757296000
81885;Once upon a Dungeon;;1516147200
81893;Hero of the Kingdom III;;1535587200
81894;Sky Ball;;1520121600
81918;Delete;;1516838400
81935;puzzlement;;1519776000
81936;Platform Golf;;1388448000
81958;永遠消失的幻想鄉 ～ The Disappearing of Gensokyo;;1468022400
81959;Desert Strike: Return to the Gulf;;757296000
81962;Abasralsa;;1515715200
81988;Nazi Elimination;;1546214400
82017;Invasion;;1442534400
82028;FEN;;1516838400
82029;StarDrone;71.0;1516147200
82030;World of Wizards;;1513468800
82031;Shogun: Total War - Collection;;1451433600
82037;全民王者;;1516924800
82042;伏雨录;;1526083200
82055;Medieval: Total War - Collection;;1451520000
82057;CasinoRPG;;1516060800
82069;Rome: Total War - Collection;;1356912000
82078;Tom Clancy's Ghost Recon Wildlands - Gold Edition;;1514678400
82082;Mercenaries Saga;;1186012800
82090;Forza Horizon 4;90.7857142857143;1538438400
82091;The Watchmaker;;1036627200
82105;New Atelier Rorona: The Alchemist of Arland;;1433376000
82107;Hurry Up Bird Hunter!;;1468454400
82116;New Gundam Breaker;37.5;1529539200
82117;Two Point Hospital;90.125;1535587200
82119;Zen-Ichi;;1104278400
82131;Police: Chase Down;;1051142400
82148;Warriors: Rise to Glory!;;1517529600
82157;The Mysterious Case of Dr. Jekyll & Mr. Hyde;;1444867200
82224;Hidden Objects: Crime Scene;;1377129600
82247;Blocky Pirates;;1546214400
82254;Copy Switch: Copy That Girl and Do As You Please!;;1546214400
82277;Just Sing! 80s Collection;;1308787200
82278;Just Sing! Christmas Vol. 2;;1291939200
82279;Just Sing! Christmas Songs;;1259884800
82281;Monopoly / Boggle / Yahtzee / Battleship;;1134432000
82284;Totem Teller;;1609372800
82312;Music Band Manager;;1512604800
82314;Fast Break Pro Basketball 3;;1388361600
82316;Dawn Of The Fred;;1388361600
82368;Nintendo Labo Variety Kit software;73.6666666666667;1524182400
82369;Nintendo Labo Robot Kit software;73.0;1524182400
82370;The Liar Princess and the Blind Prince;60.5;1527724800
82371;Closed Nightmare;;1531958400
82372;Beholder: Complete Edition;;1516060800
82373;Disgaea 1 Complete;80.5;1532563200
82375;Air Guitar Warrior for Kinect;75.0;1490745600
82376;ARCADE GAME SERIES: GALAGA;;1461110400
82377;ARCADE GAME SERIES: DIG DUG;;1461110400
82378;ARCADE GAME SERIES 3-in-1 Pack;;1461110400
82379;AQUA KITTY UDX: Xbox One Ultra Edition;;1485993600
82380;Artifex Mundi Essential Bundle;;1481846400
